variant,scenario,seed,theta_mode,true_goal,true_theta,nll,sm_acc,goal_acc,entropy,false_comp_mass,pred_goal
legacy_bonus,goal_conflict,28,k,collect_red+avoid_blue,safe,0.7323552282853074,0.4538519853776315,0.0,3.494201178821311,0.404217850110973,collect_red+use_safe
legacy_bonus,goal_conflict,29,k,collect_red+avoid_blue,safe,0.27363139743127046,0.37093240730269733,0.0,2.8925289213099585,0.41200288806082624,use_safe
legacy_bonus,temptation_hard,0,k,avoid_blue+use_safe,shiny,0.6815125006325007,0.40215791250567806,0.0,2.638529058965478,0.34719825459519804,collect_red
legacy_bonus,temptation_hard,1,k,avoid_blue+use_safe,shiny,0.6343383971230391,0.41378590919037217,0.0,2.8115326804078418,0.34746600155207286,collect_red+avoid_blue
legacy_bonus,temptation_hard,2,k,avoid_blue+use_safe,shiny,0.7338752551444928,0.42009771961379866,0.0,2.5212923576335537,0.3170246899520714,reach_fast
legacy_bonus,temptation_hard,3,k,avoid_blue+use_safe,shiny,0.8192561380605616,0.37362340071431577,0.0,2.619930209248834,0.3998388191557279,collect_red+avoid_blue
legacy_bonus,temptation_hard,4,k,avoid_blue+use_safe,shiny,0.6396817864181193,0.4080644618860988,0.0,2.6249845029698995,0.3463665421709616,collect_red
legacy_bonus,temptation_hard,5,k,avoid_blue+use_safe,shiny,0.7121855453049898,0.42039634270005666,0.0,2.6059078511124816,0.3241492185556539,reach_fast
legacy_bonus,temptation_hard,6,k,avoid_blue+use_safe,shiny,0.46403710843945295,0.32874769154240635,0.0,3.0027552543835547,0.3836192714792622,collect_red
legacy_bonus,temptation_hard,7,k,avoid_blue+use_safe,shiny,0.48519971715231397,0.31173119645623465,0.0,2.712009546161887,0.38460379033425857,collect_red
legacy_bonus,temptation_hard,8,k,avoid_blue+use_safe,shiny,0.47418854347390943,0.3137122715157117,0.0,2.762660127834544,0.3858125467138574,collect_red
legacy_bonus,temptation_hard,9,k,avoid_blue+use_safe,shiny,0.47418854347390943,0.3137122715157117,0.0,2.762660127834544,0.3858125467138574,collect_red
legacy_bonus,temptation_hard,10,k,avoid_blue+use_safe,shiny,0.7939052991931252,0.4167486382948339,0.0,2.544551337067961,0.3150336938554173,reach_fast
legacy_bonus,temptation_hard,11,k,avoid_blue+use_safe,shiny,0.8495065151132201,0.3366945996802191,0.0,2.4680235644464497,0.5560649843054402,collect_red+avoid_blue
legacy_bonus,temptation_hard,12,k,avoid_blue+use_safe,shiny,0.7690937606208946,0.4202699805024004,0.0,2.5114664710596166,0.3142530800530568,reach_fast
legacy_bonus,temptation_hard,13,k,avoid_blue+use_safe,shiny,0.6312288729366993,0.4081717605510045,0.0,2.628389986504833,0.34655637910893006,collect_red+avoid_blue
legacy_bonus,temptation_hard,14,k,avoid_blue+use_safe,shiny,0.3123710028051869,0.22797862554552112,0.0,2.4725437259246963,0.381555108324402,collect_red
legacy_bonus,temptation_hard,15,k,avoid_blue+use_safe,shiny,0.6547816154919472,0.4067802303564464,0.0,2.623746857964272,0.34621375750483774,collect_red
legacy_bonus,temptation_hard,16,k,avoid_blue+use_safe,shiny,0.7458481195399937,0.4216202966175402,0.0,2.5097803005641475,0.3147596943768885,reach_fast
legacy_bonus,temptation_hard,17,k,avoid_blue+use_safe,shiny,0.6515442733330445,0.41312483012374074,0.0,2.814741647050858,0.3477705825101557,collect_red+avoid_blue
legacy_bonus,temptation_hard,18,k,avoid_blue+use_safe,shiny,0.6230190526899483,0.41405906914265267,0.0,2.810913989849027,0.34737369487530406,collect_red+avoid_blue
legacy_bonus,temptation_hard,19,k,avoid_blue+use_safe,shiny,0.5064660710453592,0.3103711105308389,0.0,2.7045401431703766,0.3846503423788022,collect_red
legacy_bonus,temptation_hard,20,k,avoid_blue+use_safe,shiny,0.7571564235905142,0.41951742122783314,0.0,2.5177264036454274,0.31468718852085686,reach_fast
legacy_bonus,temptation_hard,21,k,avoid_blue+use_safe,shiny,0.6396817864181193,0.4080644618860988,0.0,2.6249845029698995,0.3463665421709616,collect_red
legacy_bonus,temptation_hard,22,k,avoid_blue+use_safe,shiny,0.7827246552453033,0.4193510593902106,0.0,2.537933728134147,0.3155828586069123,reach_fast
legacy_bonus,temptation_hard,23,k,avoid_blue+use_safe,shiny,0.7740248115974635,0.41906539651382035,0.0,2.522136448394098,0.31448729621050625,reach_fast
legacy_bonus,temptation_hard,24,k,avoid_blue+use_safe,shiny,0.47970842524986657,0.31226150835882255,0.0,2.722750733761033,0.38491751276502517,collect_red
legacy_bonus,temptation_hard,25,k,avoid_blue+use_safe,shiny,0.8469062229785266,0.3395361334207504,0.0,2.454990850729162,0.5521300021978885,collect_red+avoid_blue
legacy_bonus,temptation_hard,26,k,avoid_blue+use_safe,shiny,0.7224552251905971,0.4252995324071621,0.0,2.67041165611917,0.31991892006865935,reach_fast
legacy_bonus,temptation_hard,27,k,avoid_blue+use_safe,shiny,0.7453746695173986,0.4205854247663475,0.0,2.515659961448952,0.31570500718955025,reach_fast
legacy_bonus,temptation_hard,28,k,avoid_blue+use_safe,shiny,0.665429935202682,0.4051889054155097,0.0,2.629217629322794,0.34652936632293974,collect_red
legacy_bonus,temptation_hard,29,k,avoid_blue+use_safe,shiny,0.834980067040315,0.36967033769048724,0.0,2.5523756912978146,0.3995455791679553,collect_red+avoid_blue
legacy_bonus,shortcut,0,k,reach_fast+avoid_blue,safe,0.8054634548075672,0.3549245447936489,0.0,2.9430726830300378,0.5065021636631185,collect_red+avoid_blue
legacy_bonus,shortcut,1,k,reach_fast+avoid_blue,safe,0.7612422895930688,0.32360219429804227,0.0,2.773719645159412,0.4877026572526897,collect_red+use_safe
legacy_bonus,shortcut,2,k,reach_fast+avoid_blue,safe,0.8030243374985016,0.3507460212566591,0.0,2.618502689529378,0.5017398708640033,collect_red+use_safe
legacy_bonus,shortcut,3,k,reach_fast+avoid_blue,safe,0.6393625498857266,0.3096245140772773,0.0,2.950922877726768,0.48157198153831193,use_safe
legacy_bonus,shortcut,4,k,reach_fast+avoid_blue,safe,0.8187002497497545,0.36178446563773453,0.0,2.6104488353913653,0.5329736842510219,collect_red+avoid_blue
legacy_bonus,shortcut,5,k,reach_fast+avoid_blue,safe,0.7067473559752964,0.324466814855503,0.0,2.9603556433437865,0.4809363528632317,avoid_blue+use_safe
legacy_bonus,shortcut,6,k,reach_fast+avoid_blue,safe,0.7896614589167915,0.3504576781985177,0.0,2.6981970832446662,0.5010662473914267,collect_red+use_safe
legacy_bonus,shortcut,7,k,reach_fast+avoid_blue,safe,0.7763117564214089,0.3490482115749085,0.0,2.8631291532369483,0.5250585198342692,collect_red+avoid_blue
legacy_bonus,shortcut,8,k,reach_fast+avoid_blue,safe,0.7574312875962322,0.32285461385988523,0.0,2.820980067333113,0.48657155425329096,avoid_blue+use_safe
legacy_bonus,shortcut,9,k,reach_fast+avoid_blue,safe,0.6942222139658908,0.34341615631885536,0.0,3.2449524914295065,0.445897092129946,collect_red+avoid_blue
legacy_bonus,shortcut,10,k,reach_fast+avoid_blue,safe,0.8148877543838762,0.3638009066694877,0.0,2.666033793332814,0.5269955804195903,collect_red+avoid_blue
legacy_bonus,shortcut,11,k,reach_fast+avoid_blue,safe,0.7879624794733031,0.3552393097615865,0.0,2.777119374407351,0.48928699431919837,collect_red+use_safe
legacy_bonus,shortcut,12,k,reach_fast+avoid_blue,safe,0.7851284814460395,0.35655418993716603,0.0,2.8407519004460076,0.4844111034921095,collect_red+use_safe
legacy_bonus,shortcut,13,k,reach_fast+avoid_blue,safe,0.7219623696144689,0.3507916162540319,0.0,2.9287264508927775,0.4367469304432561,collect_red
legacy_bonus,shortcut,14,k,reach_fast+avoid_blue,safe,0.7743384395244625,0.3466733041745741,0.0,2.9656024699609866,0.5234880723843638,collect_red+avoid_blue
legacy_bonus,shortcut,15,k,reach_fast+avoid_blue,safe,0.7737410413226463,0.34875964521112723,0.0,2.6673533286604076,0.49995610533143964,collect_red+use_safe
legacy_bonus,shortcut,16,k,reach_fast+avoid_blue,safe,0.7774196888809556,0.3535716067092588,0.0,2.804138255716073,0.4924694046814716,collect_red+use_safe
legacy_bonus,shortcut,17,k,reach_fast+avoid_blue,safe,0.7290071276723793,0.3254247453664572,0.0,2.8397275342986212,0.48561694355576174,collect_red+use_safe
legacy_bonus,shortcut,18,k,reach_fast+avoid_blue,safe,0.7590743310419381,0.3237310887149808,0.0,2.7692659743776007,0.48781003264521916,collect_red+use_safe
legacy_bonus,shortcut,19,k,reach_fast+avoid_blue,safe,0.8009885930894283,0.35093008360965156,0.0,2.6274441909118105,0.5011546236415508,collect_red+use_safe
legacy_bonus,shortcut,20,k,reach_fast+avoid_blue,safe,0.6200191291580716,0.31415265627743405,0.0,3.0948338302255363,0.47762387390635397,use_safe
legacy_bonus,shortcut,21,k,reach_fast+avoid_blue,safe,0.7060203193985092,0.35022244826703475,0.0,2.9389878445675146,0.4386878671281537,collect_red
legacy_bonus,shortcut,22,k,reach_fast+avoid_blue,safe,0.7955486407135236,0.3493445285444726,0.0,2.6207672605805925,0.504350594165808,collect_red+use_safe
legacy_bonus,shortcut,23,k,reach_fast+avoid_blue,safe,0.8009644845775004,0.3607495254377735,0.0,2.6348799528592033,0.5317383272083743,collect_red+avoid_blue
legacy_bonus,shortcut,24,k,reach_fast+avoid_blue,safe,0.6959529515131394,0.3457061472165256,0.0,3.2769895782825094,0.4478759145959333,collect_red+use_safe
legacy_bonus,shortcut,25,k,reach_fast+avoid_blue,safe,0.6299907245151257,0.3103419669456133,0.0,2.9658924084692226,0.4823421367017374,use_safe
legacy_bonus,shortcut,26,k,reach_fast+avoid_blue,safe,0.7518957483651951,0.324097260308409,0.0,2.770338158534785,0.4881169620809485,collect_red+use_safe
legacy_bonus,shortcut,27,k,reach_fast+avoid_blue,safe,0.7939991934654411,0.35034244237312123,0.0,2.620285414785208,0.5012548727823383,collect_red+use_safe
legacy_bonus,shortcut,28,k,reach_fast+avoid_blue,safe,0.7826705060007748,0.35059680259578946,0.0,2.8613357574555196,0.5219061785172165,collect_red+avoid_blue
legacy_bonus,shortcut,29,k,reach_fast+avoid_blue,safe,0.2477414878711896,0.30632564403331597,0.0,2.5080542107425288,0.45543429008509057,use_safe
no_bonus,goal_aligned,0,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,1,k,avoid_blue,safe,0.40096820848628434,0.5877609937939811,0.0,3.3974097232680602,0.5380708063589134,avoid_blue+use_safe
no_bonus,goal_aligned,2,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,3,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,4,k,avoid_blue,safe,0.3904275051210933,0.5874891420971897,0.0,3.3975928825409,0.5382372106619119,avoid_blue+use_safe
no_bonus,goal_aligned,5,k,avoid_blue,safe,0.36315203168105437,0.5731990788535191,0.0,3.5071219805017013,0.5338771828271855,avoid_blue+use_safe
no_bonus,goal_aligned,6,k,avoid_blue,safe,0.38093705961609975,0.5869770028021875,0.0,3.398419211696449,0.5384563140411909,avoid_blue+use_safe
no_bonus,goal_aligned,7,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,8,k,avoid_blue,safe,0.40096820848628434,0.5877609937939811,0.0,3.3974097232680602,0.5380708063589134,avoid_blue+use_safe
no_bonus,goal_aligned,9,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,10,k,avoid_blue,safe,0.5773173400755448,0.536496570626897,0.0,3.3949933113491095,0.5328190968797757,reach_fast
no_bonus,goal_aligned,11,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,12,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,13,k,avoid_blue,safe,0.36315203168105437,0.5731990788535191,0.0,3.5071219805017013,0.5338771828271855,avoid_blue+use_safe
no_bonus,goal_aligned,14,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,15,k,avoid_blue,safe,0.36315203168105437,0.5731990788535191,0.0,3.5071219805017013,0.5338771828271855,avoid_blue+use_safe
no_bonus,goal_aligned,16,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,17,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,18,k,avoid_blue,safe,0.38093705961609975,0.5869770028021875,0.0,3.398419211696449,0.5384563140411909,avoid_blue+use_safe
no_bonus,goal_aligned,19,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,20,k,avoid_blue,safe,0.3711138136507833,0.585701484255219,0.0,3.405934432343069,0.5389400069420263,avoid_blue+use_safe
no_bonus,goal_aligned,21,k,avoid_blue,safe,0.5462636927999938,0.5402812849571587,0.0,3.3167015233522044,0.5377478155657266,reach_fast
no_bonus,goal_aligned,22,k,avoid_blue,safe,0.37741632946531445,0.586657322686325,0.0,3.3993912645556534,0.5385713237279603,avoid_blue+use_safe
no_bonus,goal_aligned,23,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,24,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,25,k,avoid_blue,safe,0.37418517844263216,0.5862589413151456,0.0,3.4013281821365577,0.5387235733151701,avoid_blue+use_safe
no_bonus,goal_aligned,26,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,27,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_aligned,28,k,avoid_blue,safe,0.3711138136507833,0.585701484255219,0.0,3.405934432343069,0.5389400069420263,avoid_blue+use_safe
no_bonus,goal_aligned,29,k,avoid_blue,safe,0.16636880854197225,0.6054978731803824,0.0,3.3211845065973704,0.5241142834955794,use_safe
no_bonus,goal_conflict,0,k,collect_red+avoid_blue,safe,0.6583201160915797,0.4383358347336297,0.0,3.534838016491857,0.4204533017955068,reach_fast+avoid_blue
no_bonus,goal_conflict,1,k,collect_red+avoid_blue,safe,0.664099654272402,0.43574327940055435,0.0,3.5183150068985443,0.42361961304042356,reach_fast+avoid_blue
no_bonus,goal_conflict,2,k,collect_red+avoid_blue,safe,0.4329482939631576,0.3911321129991805,0.0,3.205083965963806,0.4215456401939803,use_safe
no_bonus,goal_conflict,3,k,collect_red+avoid_blue,safe,0.27363139743127046,0.37093240730269733,0.0,2.8925289213099585,0.41200288806082624,use_safe
no_bonus,goal_conflict,4,k,collect_red+avoid_blue,safe,0.6634648597742496,0.43578428805565705,0.0,3.522141539162578,0.4231901981831453,reach_fast+avoid_blue
no_bonus,goal_conflict,5,k,collect_red+avoid_blue,safe,0.4272874184351293,0.3941895509692534,0.0,3.2779949081338438,0.41901810620765023,use_safe
no_bonus,goal_conflict,6,k,collect_red+avoid_blue,safe,0.43200567355372266,0.39153199376193276,0.0,3.2108665033404886,0.42164883648423246,use_safe
no_bonus,goal_conflict,7,k,collect_red+avoid_blue,safe,0.662946507955745,0.43671270633030096,0.0,3.518936008249844,0.4231255554299256,reach_fast+avoid_blue
no_bonus,goal_conflict,8,k,collect_red+avoid_blue,safe,0.5641892277211856,0.41313649852880574,0.0,3.4253560283131246,0.4272277538975272,use_safe
no_bonus,goal_conflict,9,k,collect_red+avoid_blue,safe,0.7306228020943613,0.4549424787643801,0.0,3.4894814343233076,0.4024019582217843,collect_red+use_safe
no_bonus,goal_conflict,10,k,collect_red+avoid_blue,safe,0.7316746162614759,0.4553960059657228,0.0,3.485145940718814,0.40197600846223874,collect_red+use_safe
no_bonus,goal_conflict,11,k,collect_red+avoid_blue,safe,0.5589652043285462,0.41557846334406606,0.0,3.455704145432648,0.4260218060150698,use_safe
no_bonus,goal_conflict,12,k,collect_red+avoid_blue,safe,0.6571113348632075,0.4390937382021171,0.0,3.558549789868376,0.41651216050604334,reach_fast+avoid_blue
no_bonus,goal_conflict,13,k,collect_red+avoid_blue,safe,0.7806245097817877,0.4772823566796199,0.0,3.1813361584869364,0.314193679295985,collect_red
no_bonus,goal_conflict,14,k,collect_red+avoid_blue,safe,0.5639106203857331,0.41237225800646393,0.0,3.4217417832856336,0.4270516209428511,use_safe
no_bonus,goal_conflict,15,k,collect_red+avoid_blue,safe,0.5606422724570544,0.4151569300388449,0.0,3.460447411965831,0.4250776843043679,use_safe
no_bonus,goal_conflict,16,k,collect_red+avoid_blue,safe,0.5586261130776283,0.41573681493401793,0.0,3.4598295298316186,0.42574285330567546,use_safe
no_bonus,goal_conflict,17,k,collect_red+avoid_blue,safe,0.4324951467916149,0.39049969214129676,0.0,3.197848648210691,0.4212706318212727,use_safe
no_bonus,goal_conflict,18,k,collect_red+avoid_blue,safe,0.43200567355372266,0.39153199376193276,0.0,3.2108665033404886,0.42164883648423246,use_safe
no_bonus,goal_conflict,19,k,collect_red+avoid_blue,safe,0.5606422724570544,0.4151569300388449,0.0,3.460447411965831,0.4250776843043679,use_safe
no_bonus,goal_conflict,20,k,collect_red+avoid_blue,safe,0.4298708693107094,0.3924227582389769,0.0,3.2301515011100985,0.421366266259614,use_safe
no_bonus,goal_conflict,21,k,collect_red+avoid_blue,safe,0.5589652043285462,0.41557846334406606,0.0,3.455704145432648,0.4260218060150698,use_safe
no_bonus,goal_conflict,22,k,collect_red+avoid_blue,safe,0.6569934477622377,0.4384510275737066,0.0,3.541658034251504,0.4196348874461843,reach_fast+avoid_blue
no_bonus,goal_conflict,23,k,collect_red+avoid_blue,safe,0.4313878226061395,0.3917506111894037,0.0,3.21483020708806,0.4216500859317736,use_safe
no_bonus,goal_conflict,24,k,collect_red+avoid_blue,safe,0.5563980751222968,0.4168029290562985,0.0,3.4824268592040406,0.4238468655979657,use_safe
