variant,scenario,seed,theta_mode,true_goal,true_theta,nll,sm_acc,goal_acc,entropy,false_comp_mass,pred_goal
no_bonus,goal_aligned,6,2,avoid_blue,safe,0.3916455736546437,0.5371763593942913,0.0,2.4151031409736357,0.4471275968390894,avoid_blue+use_safe
no_bonus,goal_aligned,7,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_aligned,8,2,avoid_blue,safe,0.4159806561200307,0.5366802917661995,0.0,2.4156181020811447,0.4484444124422867,avoid_blue+use_safe
no_bonus,goal_aligned,9,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_aligned,10,2,avoid_blue,safe,0.6090758994771367,0.5786396007639913,1.0,2.4254242650136337,0.3935225262514667,avoid_blue
no_bonus,goal_aligned,11,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_aligned,12,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_aligned,13,2,avoid_blue,safe,0.37409389729212117,0.5320887485922903,0.0,2.5534281986040925,0.4521000062245517,avoid_blue+use_safe
no_bonus,goal_aligned,14,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_aligned,15,2,avoid_blue,safe,0.37409389729212117,0.5320887485922903,0.0,2.5534281986040925,0.4521000062245517,avoid_blue+use_safe
no_bonus,goal_aligned,16,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_aligned,17,2,avoid_blue,safe,0.1897322607719506,0.5262934856930804,0.0,2.375724402894966,0.4923990224955954,use_safe
no_bonus,goal_aligned,18,2,avoid_blue,safe,0.3916455736546437,0.5371763593942913,0.0,2.4151031409736357,0.4471275968390894,avoid_blue+use_safe
